Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:02:51 PM,1.97,183.5,10,204,62.52295,23.99398,15.583,15.733,963,1283,0,27.969,9.452,0.2,0,0.15,0.204,0.054,29.293,15.58762,15.65846,0.117,0.012,0.042
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:02:51 PM,1.97,183.5,10,204,91.5613,32.90421,15.775,15.958,1294,1661,1,36.879,11.17,0.192,0.204,0.183,0.225,0.042,39.458,15.77513,15.85846,0.104,0.042,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:02:51 PM,1.97,183.5,10,204,116.5,24.22388,15.958,16.117,1661,2035,0,31.672,12.289,0.183,0.225,0.159,0.175,0.016,33.367,15.96263,16.03346,0.1,0,0.016
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:02:51 PM,1.97,183.5,10,204,146.5,34.89576,16.133,16.3,2043,2415,1,38.1,13.626,0.175,0.175,0.167,0.225,0.058,40.724,16.13346,16.20013,0.146,0.016,0.042
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:02:51 PM,1.97,183.5,10,204,171.3333,24.1094,16.342,16.458,2423,2778,0,31.538,10.896,0.209,0.225,0.116,0.238,0.122,34.254,16.34596,16.3918,0.146,0.042,0.08
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:02:51 PM,1.97,183.5,10,204,203.4574,30.4826,16.538,16.692,2789,3167,1,40.798,10.644,0.196,0.238,0.154,0.275,0.121,42.217,16.53763,16.58347,0.15,0.08,0.041
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:02:51 PM,1.97,183.5,10,204,236.5,20.09314,16.733,16.913,3175,3595,0,41.964,11.301,0.195,0.275,0.18,0.241,0.061,44.448,16.73347,16.8168,0.117,0.041,0.02
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:02:51 PM,1.97,183.5,10,204,266.5,27.5,16.933,17.133,3603,4064,1,38.1,10.111,0.2,0.241,0.2,0.22,0.02,39.327,16.93347,17.0293,0.104,0.02,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:02:51 PM,1.97,183.5,10,204,290.5634,18.98342,17.133,17.296,4064,4464,0,30.56,11.054,0.2,0.22,0,0.225,0.062,32.836,17.13347,17.21264,0,0,0.062
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:02:51 PM,1.97,183.5,10,204,325.1964,27.87475,17.358,17.546,4472,4890,1,43.984,0,0.225,0.225,0,0,0,44.991,17.35847,17.44181,0,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:02:26 PM,1.42,174.2,7,203,48.68524,21.73168,10.829,11.017,755,1230,0,0,0,0,0,0.188,0,0,0,10.83342,10.92925,0.142,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:02:26 PM,1.42,174.2,7,203,74.33334,32.48851,11.05,11.179,1238,1589,1,32.573,12.088,0.221,0,0.129,0.225,0.096,35.112,11.07092,11.10426,0.138,0.033,0.063
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:02:26 PM,1.42,174.2,7,203,100.4084,24.20892,11.242,11.404,1597,1902,0,33.115,10.787,0.192,0.225,0.162,0.246,0.084,35.353,11.24176,11.30842,0.121,0.063,0.021
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:02:26 PM,1.42,174.2,7,203,131.5925,32.91634,11.425,11.604,1910,2266,1,39.604,13.966,0.183,0.246,0.179,0.225,0.046,41.226,11.42926,11.50009,0.129,0.021,0.025
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:02:26 PM,1.42,174.2,7,203,155.4877,19.62987,11.629,11.8,2277,2678,0,30.347,12.62,0.204,0.225,0.171,0.25,0.079,34.822,11.62926,11.69176,0.163,0.025,0.054
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:02:26 PM,1.42,174.2,7,203,184.5166,26.21723,11.854,12.013,2686,3090,1,36.867,13.777,0.225,0.25,0.159,0.221,0.062,38.515,11.85426,11.91676,0.108,0.054,0.008
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:02:26 PM,1.42,174.2,7,203,212.1765,11.10784,12.021,12.204,3098,3442,0,35.128,10.214,0.167,0.221,0,0.241,0.058,40.475,12.0251,12.09593,0,0.008,0.05
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:02:26 PM,1.42,174.2,7,203,243.4537,12.08289,12.254,12.463,3450,3890,1,39.722,0,0.233,0.241,0,0,0,40.249,12.25426,12.35427,0,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:01:59 PM,1.42,167.2,7,202,37.5791,16.85875,12.692,12.892,854,1256,1,0,0,0,0,0.2,0,0,0,12.69177,12.8001,0.083,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:01:59 PM,1.42,167.2,7,202,62.3744,8.954155,12.883,13.083,1218,1655,0,31.49,13.893,0.191,0,0.2,0.204,0.022,33.444,12.88344,12.9751,0.121,0.009,0.013
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:01:59 PM,1.42,167.2,7,202,89.38088,22.92891,13.096,13.283,1663,2052,1,34.298,14.104,0.213,0.204,0.187,0.23,0.043,39.231,13.09594,13.17511,0.138,0.013,0.03
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:01:59 PM,1.42,167.2,7,202,115.5042,14.69186,13.313,13.488,2060,2479,0,33.177,11.17,0.217,0.23,0.175,0.23,0.055,35.315,13.31261,13.40427,0.108,0.03,0.025
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:01:59 PM,1.42,167.2,7,202,142.3744,24.04585,13.513,13.688,2487,2910,1,34.125,12.372,0.2,0.23,0.175,0.22,0.045,36.593,13.51261,13.57928,0.129,0.025,0.02
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:01:59 PM,1.42,167.2,7,202,167.2858,13.91687,13.708,13.875,2918,3314,0,31.637,10.919,0.195,0.22,0.167,0.22,0.053,34.711,13.70844,13.78344,0.125,0.02,0.033
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:01:59 PM,1.42,167.2,7,202,196.5,20.98364,13.908,14.05,3322,3658,1,37.102,10.681,0.2,0.22,0,0.238,0.096,38.564,13.90844,13.97511,0,0.033,0.063
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 6:01:59 PM,1.42,167.2,7,202,224.5,11.22963,14.113,14.271,3668,4006,0,35.56,0,0.205,0.238,0,0,0,37.917,14.11261,14.15845,0,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:50:04 PM,2.04,171.5,10,404,51.31781,27.75573,7.85,8.029,805,1231,0,0,0,0,0,0.179,0,0,0,7.850063,7.92923,0.113,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:50:04 PM,2.04,171.5,10,404,77.5,32.9027,8.042,8.204,1239,1629,1,33.251,8.864,0.192,0,0.162,0.209,0.047,34.072,8.041731,8.112565,0.125,0.013,0.034
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:50:04 PM,2.04,171.5,10,404,103.231,24.09072,8.238,8.371,1640,1973,0,32.678,6.8,0.196,0.209,0.133,0.217,0.084,34.622,8.237566,8.295899,0.125,0.034,0.05
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:50:04 PM,2.04,171.5,10,404,135.6685,25.98723,8.421,8.596,1984,2309,1,41.196,5.676,0.183,0.217,0.175,0.267,0.092,42.127,8.4209,8.491735,0.146,0.05,0.042
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:50:04 PM,2.04,171.5,10,404,163.3732,18.94582,8.638,8.771,2317,2734,0,35.185,8.993,0.217,0.267,0.133,0.25,0.117,36.182,8.637569,8.68757,0.158,0.042,0.075
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:50:04 PM,2.04,171.5,10,404,195.0931,26.0671,8.846,9.008,2742,3146,1,40.284,7.756,0.208,0.25,0.162,0.262,0.1,41.291,8.845904,8.908404,0.133,0.075,0.025
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:50:04 PM,2.04,171.5,10,404,225.3333,20.97436,9.033,9.167,3154,3542,0,38.405,8.237,0.187,0.262,0.134,0.23,0.096,39.738,9.041739,9.095906,0.154,0.025,0.071
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:50:04 PM,2.04,171.5,10,404,249.3824,28.85278,9.238,9.433,3550,4016,1,30.542,11.517,0.205,0.23,0.195,0.291,0.096,33.054,9.250074,9.308408,0.15,0.071,0.025
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:50:04 PM,2.04,171.5,10,404,276.6324,18.5934,9.458,9.667,4024,4482,0,34.607,8.915,0.22,0.291,0.209,0.25,0.041,38.192,9.458409,9.550076,0.133,0.025,0.016
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:50:04 PM,2.04,171.5,10,404,302.5,22.3727,9.683,9.871,4490,4816,1,32.852,3.891,0.225,0.25,0,0.225,0.037,32.89,9.683411,9.766745,0,0.016,0.021
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:50:04 PM,2.04,171.5,10,404,326.7212,20.02416,9.892,10.104,4824,5314,0,30.761,0,0.209,0.225,0,0,0,31.244,9.900079,9.983413,0,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:49:30 PM,2.63,147.7,12,403,2.5,27.66107,10.563,10.796,8,369,1,0,0,0,0,0.233,0,0,0,10.56258,10.68759,0.108,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:49:30 PM,2.63,147.7,12,403,24.61529,20.95489,10.796,10.992,369,785,0,28.086,9.297,0.233,0,0.196,0.212,0.016,29.62,10.79592,10.88759,0.125,0,0.016
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:49:30 PM,2.63,147.7,12,403,48.5,28.88902,11.008,11.175,793,1190,1,30.334,9.225,0.212,0.212,0.167,0.191,0.024,32.639,11.01259,11.09176,0.096,0.016,0.008
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:49:30 PM,2.63,147.7,12,403,73.62566,22.29497,11.183,11.383,1198,1595,0,31.91,6.672,0.175,0.191,0.2,0.217,0.017,33.259,11.18759,11.28342,0.108,0.008,0.009
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:49:30 PM,2.63,147.7,12,403,104.4687,26.20818,11.392,11.583,1603,2050,1,39.171,11.081,0.209,0.217,0.191,0.225,0.034,39.784,11.39176,11.48343,0.125,0.009,0.025
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:49:30 PM,2.63,147.7,12,403,125.4188,12.67096,11.608,11.75,2058,2397,0,26.607,9.545,0.216,0.225,0.142,0.213,0.071,31.39,11.60843,11.65843,0.138,0.025,0.046
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:49:30 PM,2.63,147.7,12,403,158.6431,14.16519,11.796,11.996,2405,2889,1,42.195,5.489,0.188,0.213,0.2,0.279,0.079,43.435,11.79593,11.89176,0.142,0.046,0.033
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:49:30 PM,2.63,147.7,12,403,186.6926,7.014575,12.029,12.217,2897,3323,0,35.623,8.834,0.233,0.279,0.188,0.258,0.07,36.993,12.03343,12.09176,0.167,0.033,0.037
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:49:30 PM,2.63,147.7,12,403,211.431,13.77581,12.254,12.442,3334,3797,1,31.418,6.789,0.225,0.258,0.188,0.258,0.07,32.727,12.25843,12.32093,0.154,0.037,0.033
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:49:30 PM,2.63,147.7,12,403,239.3333,9.846473,12.475,12.675,3805,4241,0,35.436,7.979,0.221,0.258,0.2,0.25,0.05,35.632,12.4751,12.54177,0.15,0.033,0.017
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:49:30 PM,2.63,147.7,12,403,260.4629,18.48192,12.692,12.904,4249,4724,1,26.835,5.63,0.217,0.25,0.212,0.246,0.034,29.835,12.69177,12.76677,0.163,0.017,0.017
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:49:30 PM,2.63,147.7,12,403,286.5137,18.25133,12.921,13.175,4732,5142,0,33.085,4.873,0.229,0.246,0,0.284,0.03,33.237,12.92927,12.99594,0,0.017,0.013
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:49:30 PM,2.63,147.7,12,403,308.338,25.69493,13.188,13.492,5150,5641,1,27.717,0,0.267,0.284,0,0,0,28.662,13.21677,13.30844,0,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:48:46 PM,1.4,163.8,7,402,142.5,17.11099,10.783,10.996,2191,2570,0,0,0,0,0,0.213,0,0,0,10.78342,10.87509,0.133,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:48:46 PM,1.4,163.8,7,402,172.5,21.88782,11.008,11.196,2578,2939,1,38.1,7.374,0.225,0,0.188,0.208,0.02,38.614,11.00842,11.10842,0.096,0.012,0.008
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:48:46 PM,1.4,163.8,7,402,194.3771,15.05222,11.204,11.388,2947,3339,0,27.784,8.171,0.196,0.208,0.184,0.208,0.024,29.43,11.20426,11.27509,0.129,0.008,0.016
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:48:46 PM,1.4,163.8,7,402,228.5,21.08376,11.404,11.613,3347,3834,1,43.336,8.169,0.2,0.208,0.209,0.212,0.029,44.218,11.40426,11.51676,0.083,0.016,0.013
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:48:46 PM,1.4,163.8,7,402,248.5117,14.25138,11.6,11.779,3777,4131,0,25.415,8.732,0.196,0.212,0.179,0.2,0.047,26.704,11.60009,11.67093,0.146,0.013,0.034
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:48:46 PM,1.4,163.8,7,402,277.6667,21.16965,11.813,11.996,4139,4630,1,37.027,6.514,0.213,0.2,0.183,0.25,0.067,38.358,11.81676,11.90009,0.133,0.034,0.033
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:48:46 PM,1.4,163.8,7,402,298.9455,17.83025,12.029,12.196,4638,5009,0,27.024,6.209,0.216,0.25,0,0.187,0.046,25.224,12.03343,12.14176,0,0.033,0.013
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:48:46 PM,1.4,163.8,7,402,323.0326,24.26812,12.183,12.379,4984,5270,1,30.591,0,0.154,0.187,0,0,0,30.986,12.1876,12.33343,0,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:38:08 PM,1.17,165.8,6,107,54.53689,22.40163,17.167,17.329,864,1229,1,0,0,0,0,0.162,0,0,0,17.17097,17.2543,0.063,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:38:08 PM,1.17,165.8,6,107,77.5,13.5,17.317,17.471,1176,1614,0,29.163,11.687,0.15,0,0.154,0.209,0.079,31.74,17.3168,17.39597,0.142,0.012,0.067
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:38:08 PM,1.17,165.8,6,107,106.5233,23.00347,17.538,17.654,1622,1954,1,36.86,7.942,0.221,0.209,0.116,0.246,0.13,38.938,17.53764,17.58347,0.133,0.067,0.063
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:38:08 PM,1.17,165.8,6,107,132.5,20,17.717,17.85,1962,2323,0,32.99,5.754,0.179,0.246,0.133,0.267,0.134,33.3,17.71681,17.77098,0.167,0.063,0.071
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:38:08 PM,1.17,165.8,6,107,159.1849,26.05738,17.921,18.079,2331,2794,1,33.89,12.925,0.204,0.267,0.158,0.263,0.105,34.486,17.93764,17.97931,0.163,0.071,0.034
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:38:08 PM,1.17,165.8,6,107,184.2866,11.76005,18.113,18.267,2802,3140,0,31.879,16.345,0.192,0.263,0,0.254,0.1,36.252,18.14181,18.17931,0,0.034,0.066
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:38:08 PM,1.17,165.8,6,107,207.3261,23.20267,18.333,18.571,3148,3570,1,29.26,0,0.22,0.254,0,0,0,33.328,18.35848,18.39181,0,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:36:06 PM,1.71,149.6,8,104,36.66667,13.39542,10.108,10.338,513,969,0,0,0,0,0,0.23,0,0,0,10.10841,10.21258,0.133,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:36:06 PM,1.71,149.6,8,104,62.33333,19.01418,10.346,10.529,977,1380,1,32.597,8.657,0.238,0,0.183,0.208,0.025,32.669,10.34592,10.43342,0.117,0.008,0.017
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:36:06 PM,1.71,149.6,8,104,85.5,11,10.546,10.721,1388,1816,0,29.422,12.008,0.2,0.208,0.175,0.209,0.034,31.58,10.55008,10.62925,0.108,0.017,0.017
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:36:06 PM,1.71,149.6,8,104,110.5,21.8961,10.738,10.908,1824,2250,1,31.75,11.209,0.192,0.209,0.17,0.212,0.042,34.781,10.73759,10.80425,0.138,0.017,0.025
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:36:06 PM,1.71,149.6,8,104,137.3654,15.14103,10.933,11.096,2258,2665,0,34.119,12.466,0.195,0.212,0.163,0.23,0.067,34.902,10.94175,10.99592,0.15,0.025,0.042
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:36:06 PM,1.71,149.6,8,104,165.5631,28.01788,11.138,11.296,2673,3115,1,35.811,13.264,0.205,0.23,0.158,0.267,0.109,39.972,11.14592,11.20009,0.171,0.042,0.067
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:36:06 PM,1.71,149.6,8,104,194.5466,20.00717,11.363,11.579,3123,3523,0,36.809,16.128,0.225,0.267,0.216,0.292,0.076,38.396,11.37092,11.43759,0.192,0.067,0.009
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:36:06 PM,1.71,149.6,8,104,220.1667,37.39469,11.588,11.833,3531,3926,1,32.537,20.072,0.225,0.292,0,0.238,0.025,38.527,11.62926,11.67926,0,0.009,0.016
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:36:06 PM,1.71,149.6,8,104,238.04,23.17333,11.817,12.175,3891,4465,0,22.699,0,0.229,0.238,0,0,0,28.777,11.83759,11.9626,0,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:34:55 PM,2.75,125.2,12,102,35.37397,19.1749,9.021,9.267,786,1242,1,0,0,0,0,0.246,0,0,0,9.020905,9.137573,0.117,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:34:55 PM,2.75,125.2,12,102,56.33333,13.0867,9.254,9.446,1205,1600,0,26.618,8.333,0.233,0,0.192,0.204,0.038,27.608,9.254241,9.325074,0.154,0.013,0.025
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:34:55 PM,2.75,125.2,12,102,78.56493,20.12113,9.471,9.646,1608,2012,1,28.234,6.698,0.217,0.204,0.175,0.212,0.037,30.154,9.479242,9.54591,0.113,0.025,0.012
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:34:55 PM,2.75,125.2,12,102,101.3333,16.6069,9.658,9.858,2020,2362,0,28.916,4.39,0.187,0.212,0.2,0.225,0.025,28.693,9.658411,9.729244,0.146,0.012,0.013
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:34:55 PM,2.75,125.2,12,102,125.5322,20.00568,9.871,10.071,2370,2726,1,30.733,3.432,0.213,0.225,0.2,0.23,0.03,31.477,9.875079,9.970913,0.125,0.013,0.017
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:34:55 PM,2.75,125.2,12,102,147.5,18,10.088,10.308,2734,3121,0,27.899,4.444,0.217,0.23,0.22,0.237,0.017,28.188,10.09591,10.16258,0.146,0.017,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:34:55 PM,2.75,125.2,12,102,170.1667,22.99278,10.308,10.496,3121,3401,1,28.787,1.878,0.22,0.237,0.188,0.225,0.037,28.799,10.30842,10.37925,0.158,0,0.037
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:34:55 PM,2.75,125.2,12,102,194.4513,25.02818,10.533,10.738,3417,3765,0,30.841,2.487,0.225,0.225,0.205,0.262,0.057,31.54,10.53758,10.63342,0.129,0.037,0.02
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:34:55 PM,2.75,125.2,12,102,217.5651,30.97954,10.758,10.988,3776,4281,1,29.354,2.783,0.225,0.262,0.23,0.25,0.02,30.978,10.76259,10.87509,0.121,0.02,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:34:55 PM,2.75,125.2,12,102,237.3214,32.54786,10.988,11.238,4281,4755,0,25.091,1.181,0.23,0.25,0.25,0.245,0.005,24.538,10.99592,11.05842,0.175,0,0.005
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:34:55 PM,2.75,125.2,12,102,260.5,35.97626,11.233,11.521,4734,5358,1,29.437,7.313,0.245,0.245,0.288,0.258,0.03,29.961,11.23342,11.36259,0.133,0.005,0.025
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:34:55 PM,2.75,125.2,12,102,281.6757,27.88745,11.496,11.783,5251,5755,0,26.893,10.511,0.263,0.258,0,0.25,0.037,29.502,11.49592,11.61259,0,0.025,0.012
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:34:55 PM,2.75,125.2,12,102,306.4704,36.35204,11.771,12.038,5711,6106,1,31.489,0,0.275,0.25,0,0,0,32.931,11.77509,11.8751,0,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:25:10 PM,1.87,167.2,9,306,61.41721,16.74619,10.767,10.963,866,1214,1,0,0,0,0,0.196,0,0,0,10.76675,10.86259,0.108,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:25:10 PM,1.87,167.2,9,306,85.66666,13.9899,10.967,11.158,1225,1657,0,30.797,8.742,0.2,0,0.191,0.216,0.025,31.504,10.97092,11.04175,0.138,0.004,0.021
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:25:10 PM,1.87,167.2,9,306,116.5,25,11.179,11.358,1665,2056,1,39.158,11.588,0.212,0.216,0.179,0.196,0.025,41.182,11.17926,11.27509,0.079,0.021,0.004
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:25:10 PM,1.87,167.2,9,306,138.5,17.76181,11.354,11.533,2039,2359,0,27.94,6.218,0.175,0.196,0.179,0.2,0.029,29.447,11.35426,11.40842,0.15,0.004,0.025
